kWh,domain=inverter,entity_id=hourly_yeld value=0.39 1612511940000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.96 1612515540000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.01 1612519140000000000
kWh,domain=inverter,entity_id=hourly_yeld value=1.79 1612522740000000000
kWh,domain=inverter,entity_id=hourly_yeld value=1.72 1612526340000000000
kWh,domain=inverter,entity_id=hourly_yeld value=1.38 1612529940000000000
kWh,domain=inverter,entity_id=hourly_yeld value=1.08 1612533540000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.52 1612537140000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.05 1612540740000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612544340000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612547940000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612551540000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612555140000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612558740000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612562340000000000
kWh,domain=inverter,entity_id=daily_yeld value=8.15 1612565940000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612565940000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612569540000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612573140000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612576740000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612580340000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612583940000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612587540000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612591140000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.21 1612594740000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.39 1612598340000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.51 1612601940000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.55 1612605540000000000
kWh,domain=inverter,entity_id=hourly_yeld value=1.70 1612609140000000000
kWh,domain=inverter,entity_id=hourly_yeld value=1.78 1612612740000000000
kWh,domain=inverter,entity_id=hourly_yeld value=1.59 1612616340000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.82 1612619940000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.41 1612623540000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612627140000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612630740000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612634340000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612637940000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612641540000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612645140000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612648740000000000
kWh,domain=inverter,entity_id=daily_yeld value=8.1 1612652340000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612652340000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612655940000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612659540000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612663140000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612666740000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612670340000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612673940000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612677540000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.60 1612681140000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.15 1612684740000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.43 1612688340000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.78 1612691940000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.62 1612695540000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.44 1612699140000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.40 1612702740000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.39 1612706340000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.35 1612709940000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612713540000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612717140000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612720740000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612724340000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612727940000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612731540000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612735140000000000
kWh,domain=inverter,entity_id=daily_yeld value=4.1 1612738740000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612738740000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612742340000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612745940000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612749540000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612753140000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612756740000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612760340000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612763940000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612767540000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.26 1612771140000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.39 1612774740000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.75 1612778340000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.01 1612781940000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.44 1612785540000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.58 1612789140000000000
